17004 4607.7263413813225
13294 3856.878675751372
15074 3856.878675751372
14772 1725.248408053968
13309 1684.2544056858173
15410 1274.5589319203973
15415 1100.081837014178
14556 898.1611952769543
17857 839.3526947176213
71726 781.2611086674596
16992 741.0229198774507
14439 727.7663096994085
6604 719.5910044727137
50029 702.0212274828621
75621 670.1896875803217
79669 670.1896875803217
9993 657.6388867762302
7289 650.9134094151879
58913 648.3008175505427
79604 610.6398470045593
9384 585.3704278059672
44187 584.3629172224471
46229 558.6773099894148
31141 555.5560844229041
45221 555.4351110946836
47899 551.2980865717263
73326 551.2065632763847
77066 529.652741729775
68028 526.3417288859687
81408 491.88476095126964
11445 488.5149736944881
7320 481.3498679915606
34792 479.8204407995857
29645 476.1815140270772
13518 474.9895900250334
39215 472.8193047137899
3868 470.28584926598387
5108 452.00746378951027
62800 444.70363096513415
75389 402.85994997394374
49980 398.3842052030791
75560 389.25130242711145
18345 378.1414643975113
42245 372.41265301814974
54296 365.34930404083156
38684 355.9541523392532
9820 330.70641737795347
75327 317.4551632474898
29535 316.8892012148288
28141 311.6137401119358
33391 307.87735849249776
16632 305.96306699458944
45050 302.1756611614328
71564 292.5375252779717
7730 288.5780189381298
29520 286.1158553938735
25392 285.3520133182468
43938 272.88499424567703
9819 270.72688274353465
5140 269.57070124917317
13221 264.59907662829215
34744 258.5337848152703
3885 257.79037697932563
20858 254.3485409218962
37711 244.9374795433283
59764 241.2020826350736
23121 211.9242333665981
80049 205.1554839410341
17782 203.25260986276845
15288 195.97741089936082
14655 194.74493432125846
73898 192.43450470887967
17787 187.11199862046354
65688 181.91771124955324
10675 178.50952276255907
20412 176.57806447762084
82630 149.75900856291526
46302 148.36380930972265
57102 146.96492025342206
77009 138.16671285141035
14486 115.3950860722956
