65942 3266.852206607659
51488 3111.8963176013795
68177 2975.2487025727637
65019 234.55310130398723
67199 204.53579772274765
64393 197.7003424197631
62324 182.42947808657115
63279 179.1001266205842
36308 152.40637054521048
63311 150.44526265679258
62314 144.44982349091296
35105 144.29797752505084
41275 142.5640419361771
82059 142.1263063599503
63307 134.27644036797022
51080 104.4287198917528
51082 104.4287198917528
82567 91.23616231716123
13902 84.45265979069153
13151 76.90282898382789
28125 76.90282898382789
38614 76.90282898382789
52752 76.90282898382789
71547 76.90282898382789
34033 69.26623590297618
26074 65.95138893349251
