49872 0.3008042069167668
60030 0.2519382691749822
20899 0.24950513534257596
56055 0.24294047384730422
60088 0.24294047384730422
56066 0.23424012629905366
56318 0.2210674307438602
77971 0.21622553944384654
37732 0.21292908702662133
75463 0.20267014815531775
47015 0.1664906743848658
50734 0.16034546894432727
56045 0.15985371894187872
56248 0.15985371894187872
25174 0.15958553120761332
46725 0.1453490014471051
40341 0.13990928172593264
47714 0.1386758377650179
21110 0.1381885884758663
65378 0.13576593621990457
73012 0.1339481444251628
36554 0.13173805599375346
56319 0.13157317732542587
44872 0.12928096169257874
59561 0.1280701512466716
59382 0.12785160150051686
48174 0.1251812836773413
50408 0.1251812836773413
4976 0.1246761962559479
36618 0.124300288126533
38479 0.12215188808483982
2552 0.11995140809349558
48342 0.11636240732595957
74775 0.11221781149416254
4973 0.11196547541202675
4955 0.11103758473181659
8466 0.11103758473181659
62620 0.109543952070616
50366 0.10455936072479496
37729 0.10434711132469388
35333 0.10137605466057403
22407 0.1010653774416542
20785 0.10076200034650315
21088 0.10007329339015927
21089 0.0978693113413404
10228 0.09094028432786788
67886 0.09094028432786788
47078 0.08727333737916354
47003 0.08692284204832351
68513 0.08648866201811212
48181 0.08558446054535625
50413 0.08558446054535625
58787 0.08370814665712374
58956 0.08370814665712374
49889 0.08356674776074347
46942 0.08133075972302244
47257 0.08133075972302244
18216 0.08116938916801644
48268 0.08083580829143813
5014 0.07959021817252973
18110 0.07882345306489458
7576 0.07559828037035472
62056 0.07498934948244475
62544 0.07498934948244475
22692 0.07467835012125865
47663 0.07459053742314159
65477 0.07440568717734646
20823 0.07419964274868648
56253 0.0728301206394488
77921 0.07279964948927731
56252 0.07221160581448532
56150 0.07100556646894068
54749 0.0689891812142446
22894 0.06862733756202621
54315 0.06857190794077135
69536 0.06695209909177674
69426 0.06528150928718347
20837 0.06342538316384541
22446 0.06342538316384541
53572 0.061227122121732834
67894 0.0611865824743477
56244 0.060508212664334794
65544 0.06036383298118779
66119 0.06036383298118779
64742 0.05890775258703494
60709 0.057578108155979066
66012 0.057578108155979066
59417 0.056320030366985574
59577 0.056320030366985574
67551 0.05229733856383324
68024 0.05229733856383324
20892 0.051994311948361016
30182 0.04649578446838358
67787 0.04155679207768631
67968 0.03788017968940286
57866 0.03474123221514054
67793 0.03128468465916534
82540 0.018988554762420725
