37816 0.43150406754913573
13690 0.2266486011369198
13685 0.17406895290182867
43262 0.16230605061211129
37815 0.1607201807951182
40234 0.1546640048853894
56691 0.15047350709046806
7722 0.14929708735672265
47661 0.13420610091852556
79404 0.1216617185359323
43612 0.11638185314028388
30405 0.11415231572380334
25500 0.10774308103744198
43994 0.1059333489916895
76103 0.10452346642931563
86255 0.10345053612469678
84403 0.09794133597604428
2323 0.09746555884013493
4053 0.09746555884013493
78846 0.09736521047030285
86289 0.09736521047030285
17217 0.09677872379388935
67741 0.09641991716476593
17030 0.0961622988015716
18151 0.09521111289352624
75767 0.09516315600280975
43868 0.09262565750574744
47712 0.09013512058389422
35765 0.08995698793451894
86276 0.08947073394568371
67983 0.0835963928280378
86541 0.07894028230552677
38143 0.07881945609500707
24251 0.07871520311343523
2451 0.07769844750910354
86259 0.07698644548814644
85209 0.07663002675903464
85642 0.07663002675903464
43200 0.07570771687590341
86209 0.07455894495473642
38335 0.068491389434282
36588 0.06545582127113074
81997 0.04868260523515142
65408 0.04797706023174343
33766 0.043273426875690156
33767 0.043273426875690156
35652 0.043273426875690156
80504 0.039409728047503534
82337 0.039409728047503534
38629 0.03466405398942719
12556 0.0343048409947181
12557 0.0343048409947181
24446 0.03277640748505244
24826 0.03277640748505244
18364 0.031830934192214395
13607 0.03152778243800283
35766 0.021357530038647075
5316 0.017303129060871225
86042 0.016031075815933642
86961 0.016031075815933642
31267 0.014979263149277363
31268 0.014979263149277363
32579 0.014979263149277363
25467 0.009911428610749392
12293 0
23253 0
36580 0
69316 0
