71913 0.18091982311196306
73371 0.14404444515283682
76899 0.1396199684130474
77907 0.13526210586710707
82519 0.13403127447211052
25833 0.13225133268418351
27960 0.1292284450799736
27974 0.11450621715947028
77381 0.11115897485192622
80922 0.09094286979635555
39122 0.09045991155598153
82085 0.08356082259824972
28549 0.08299074454677204
82106 0.08089584799028199
9011 0.04200822966854406
7970 0.040680383328446396
40800 0.02591974543151333
74777 0.014356129895228074
57024 0.006095681371696868
18877 0
22472 0
22987 0
26276 0
34010 0
36858 0
38588 0
39620 0
48375 0
63141 0
68664 0
69142 0
69164 0
71111 0
74778 0
79949 0
86448 0
